Subject,Title,Author,ISBN,Price,Currency,Pages,Publication_Year,Category,Image_URL,Book_URL,Description,Updated_At,Discount,Visible,Publisher
Engineering,"Engineering Fluid Mechanics, 10ed, SI Version","Donald F. Elger, Barbara C. Williams, Clayton T. Crowe, John A. Roberson",9788126564491,1179,INR,692,2016,Engineering,/images/books/9788126564491.jpg,,"Explore Engineering Fluid Mechanics, 10ed, SI Version, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in engineering. Written by Donald F. Elger, Barbara C. Williams, Clayton T. Crowe, John A. Roberson, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,"Machining and Machine Tools, 2ed",A. B. Chattopadhyay,9788126564743,959,INR,844,2017,Engineering,/images/books/9788126564743.jpg,,"Explore Machining and Machine Tools, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by A. B. Chattopadhyay, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,"Engineering Mechanics: Dynamics, SI Version","J.L. Meriam, L.G. Kraige, J.N. Bolton",9788126565375,1069,INR,732,2017,Engineering,/images/books/9788126565375.jpg,,"Explore Engineering Mechanics: Dynamics, SI Version, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in engineering. Written by J.L. Meriam, L.G. Kraige, J.N. Bolton, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,Fundamentals of Systems Engineering,"Dr. Krishna Kumar Dwivedi, Dr. Mukesh Pandey",9788126566549,643,INR,276,2017,Engineering,/images/books/9788126566549.jpg,,"Explore Fundamentals of Systems Engineering, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in engineering. Written by Dr. Krishna Kumar Dwivedi, Dr. Mukesh Pandey, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,Wiley's Engineering Chemistry,Dr. E.R. Nagarajan,9788126567843,779,INR,540,2017,Engineering,/images/books/9788126567843.jpg,,"Explore Wiley's Engineering Chemistry, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in engineering. Written by Dr. E.R. Nagarajan, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,Fundamentals of Laser Systems and Applications,"Prof. A. K. Katiyar, Dr. C. K. Pandey, Dr. Manisha Bajpai",9788126568260,551,INR,244,2017,Engineering,/images/books/9788126568260.jpg,,"Explore Fundamentals of Laser Systems and Applications, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Prof. A. K. Katiyar, Dr. C. K. Pandey, Dr. Manisha Bajpai, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,Engineering Chemistry: As per Latest Anna University Syllabus (2017) for Engineering Chemistry,Dr. S. Vairam,9788126569984,779,INR,280,2017,Engineering,/images/books/9788126569984.jpg,,"Explore Engineering Chemistry: As per Latest Anna University Syllabus (2017) for Engineering Chemistry, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in engineering. Written by Dr. S. Vairam, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,"Engineering Physics: Theory and Practical, 2ed","A.K. Katiyar, C.K. Pandey",9788126570157,689,INR,424,2017,Engineering,/images/books/9788126570157.jpg,,"Explore Engineering Physics: Theory and Practical, 2ed, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in science. Written by A.K. Katiyar, C.K. Pandey, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,Engineering Mechanics,"Abhijit Chanda, Debabrata Nag",9788126570935,719,INR,520,2018,Engineering,/images/books/9788126570935.jpg,,"Explore Engineering Mechanics, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in engineering. Written by Abhijit Chanda, Debabrata Nag, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,Applications of Thermodynamics,"V. Kadambi, T. R. Seetharam, K. B. Subramanya Kumar",9788126571246,749,INR,,2019,Engineering,/images/books/9788126571246.jpg,,"Explore Applications of Thermodynamics, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by V. Kadambi, T. R. Seetharam, K. B. Subramanya Kumar, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,"Production Technology, Vol 1: A Treatise of Industrial Practices",Sreeramulu Moinikunta,9788126571253,639,INR,396,2018,Engineering,/images/books/9788126571253.jpg,,"Explore Production Technology, Vol 1: A Treatise of Industrial Practices, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Sreeramulu Moinikunta, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,"Production Technology, Vol 2: A Treatise of Industrial Practices",Sreeramulu Moinikunta,9788126571260,689,INR,516,2018,Engineering,/images/books/9788126571260.jpg,,"Explore Production Technology, Vol 2: A Treatise of Industrial Practices, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Sreeramulu Moinikunta, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,"DeGarmo's Materials and Processes in Manufacturing, SI Version, Wiley India Edition","J. T. Black, Ronald A. Kohser",9788126572632,1259,INR,804,2018,Engineering,/images/books/9788126572632.jpg,,"Explore DeGarmo's Materials and Processes in Manufacturing, SI Version, Wiley India Edition, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by J. T. Black, Ronald A. Kohser, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,"Groover's Principles of Modern Manufacturing SI Version, Wiley India Edition",Mikell P. Groover,9788126573059,1219,INR,864,2018,Engineering,/images/books/9788126573059.jpg,,"Explore Groover's Principles of Modern Manufacturing SI Version, Wiley India Edition, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Mikell P. Groover, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
Engineering,"Dorf's Introduction to Electric Circuits, Wiley India Edition","Richard C. Dorf, James A. Svoboda",9788126573493,1079,INR,912,2018,Engineering,/images/books/9788126573493.jpg,,"Explore Dorf's Introduction to Electric Circuits, Wiley India Edition, a practical and informative resource for students, professionals, and enthusiasts. This book presents key concepts, real-world applications, and current developments in general. Written by Richard C. Dorf, James A. Svoboda, it helps readers build knowledge, strengthen skills, and gain a deeper understanding of the subject. Suitable for learning, reference, and professional growth.",2026-06-22T08:54:54.454Z,20,TRUE,Wiley
